budget,popularity,runtime,vote_average,vote_count,release_year,main_genre
15000000,1.897761,107.0,5.2,5,2011,Drama
15000000,7.701186,90.0,4.8,92,2011,Drama
15000000,1.833058,99.0,6.1,7,2001,Action
15000000,12.185204,93.0,5.7,41,2007,Comedy
0,2.500218,141.0,5.6,31,2008,Drama
0,4.901936,105.0,4.8,36,2005,Action
15000000,0.738646,108.67179741807348,7.3,12,2015,Drama
15000000,5.294319,119.0,6.7,65,2009,Action
0,0.165367,124.0,4.5,2,2001,Drama
14600000,52.744331,101.0,7.4,2301,1993,Comedy
14800000,29.660993,115.0,6.3,706,2015,Comedy
14500000,41.493042,120.0,6.7,1374,1996,Drama
10000000,10.072199,111.0,7.2,196,2010,Drama
14500000,4.389363,98.0,5.8,9,2014,Drama
14200000,7.05145,139.0,6.9,78,2005,Drama
15000000,59.258969,120.0,7.6,2827,2008,Drama
14000000,16.742972,119.0,6.6,291,1987,Drama
14000000,45.473484,119.0,7.0,1746,1990,Comedy
0,15.474831,110.0,5.5,303,1988,Comedy
0,4.289676,101.0,5.0,10,2015,Drama
14000000,25.949277,145.0,6.7,395,1989,Drama
14000000,22.409117,98.0,6.8,491,1993,Comedy
13000000,6.92205,114.0,6.1,88,2007,Drama
14000000,27.17347,125.0,6.6,507,1977,Action
0,4.448494,111.0,6.2,45,2012,Comedy
14000000,13.13724,107.0,6.5,135,1991,Action
0,4.04701,81.0,5.1,83,1999,Comedy
13000000,23.3784,105,6.2,527,2011,Drama
0,1.446172,82,6.4,22,2002,Action
14000000,3.650857,109,6.9,47,1993,Drama
14000000,5.102258,95,5.8,48,2002,Action
14000000,6.772615,100,4.5,111,1995,Comedy
14000000,14.813614,83,4.4,180,2003,Comedy
14000000,6.733485,103,5.7,39,2010,Comedy
0,7.708227,96,5.6,49,1998,Comedy
12000000,2.238646,117,5.8,32,1999,Comedy
0,3.876242,155,6.1,67,1977,Drama
0,1.89218,115,6.7,31,1994,Comedy
11000000,4.536745,90,5.0,55,2007,Comedy
0,11.706309,120,6.4,119,2006,Drama
14000000,4.66723,86,5.3,73,2001,Comedy
14000000,7.487843,87,5.5,134,2012,Comedy
14000000,13.65494,112,7.4,283,2007,Drama
26000000,11.942862,136,6.9,240,2006,Drama
14000000,5.833687,90,5.5,68,2000,Drama
14000000,6.370267,107,6.2,21,1999,Drama
0,4.052219,101,6.4,25,2006,Action
14000000,0.900442,139,5.2,10,1995,Drama
0,8.387573,93,6.3,108,2008,Comedy
0,0.633004,127,5.8,1,1978,Action
0,9.242554,150,6.3,204,2014,Drama
0,1.866443,104,5.8,22,2009,Drama
0,5.930533,132,7.1,75,2002,Drama
12000000,4.930129,117,6.7,57,2010,Action
0,8.747922,113,6.3,55,2008,Comedy
14000000,4.898424,149,6.1,86,2011,Drama
108,7.410523,90,4.0,97,2009,Comedy
14000000,24.210698,89,7.4,418,2010,Drama
14000000,44.135568,134,7.5,1480,2005,Drama
12000000,16.051328,97,6.9,803,1995,Comedy
13500000,9.982885,107,6.9,144,2002,Drama
14000000,16.618874,93,5.0,354,2015,Comedy
13500000,7.261196,124,6.8,128,2000,Drama
15000000,32.306455,110,6.7,1206,2012,Comedy
0,4.722403,105,6.0,27,2001,Drama
18339750,32.445895,156,7.7,1037,2004,Drama
12806000,17.363739,125,7.2,219,2004,Drama
13300000,29.782161,108,6.0,1102,2014,Drama
13000000,18.362333,121,7.1,642,1987,Comedy
13400000,0.680753,100,4.7,7,2010,Action
13000000,91.285683,108,7.3,4430,2010,Drama
13000000,105.792936,200,8.3,3338,1974,Drama
13000000,9.969624,112,6.3,352,2001,Drama
16000000,10.248439,117,6.7,186,2016,Drama
13000000,25.316146,83,5.2,509,2000,Comedy
13000000,9.499325,107,6.6,258,1988,Action
13000000,43.791745,102,7.1,763,2014,Comedy
12500000,11.828068,100,6.0,210,2014,Comedy
16000000,54.550275,97,7.3,1701,1999,Comedy
13000000,13.525704,88,5.7,151,2002,Comedy
0,12.963328,84,5.7,157,1993,Comedy
17000000,60.829621,86,6.2,1567,2016,Drama
0,7.964289,89,4.8,51,2000,Comedy
13000000,2.388918,117,7.1,29,2007,Comedy
12000000,4.580081,97,3.3,75,1999,Comedy
13000000,6.425528,91,6.1,109,1998,Action
12000000,4.63093,100,5.7,46,1996,Comedy
13000000,16.681567,84,5.8,308,1990,Drama
15000000,95.130041,108,7.6,4737,2015,Drama
13000000,27.546914,112,7.3,1101,1999,Comedy
6000000,2.27213,90,6.6,17,2001,Comedy
13000000,6.130096,99,6.6,96,2001,Drama
19000000,24.47248,141,7.2,541,2006,Action
13000000,6.764437,104,6.2,123,2006,Comedy
13000000,1.750054,84,5.5,10,1998,Comedy
6000000,66.11334,117,8.1,2757,2015,Drama
0,9.066881,82,6.5,66,1998,Comedy
13000000,6.170139,95,6.4,135,1994,Comedy
13000000,4.742537,94,5.7,67,1999,Comedy
0,1.212956,99,6.6,7,1999,Drama
13000000,11.880899,106,5.5,135,1998,Drama
0,10.131123,84,5.1,163,2001,Comedy
13000000,5.831302,93,6.1,103,2001,Comedy
13000000,35.522027,93,5.7,737,2013,Comedy
13000000,10.573191,120,6.8,207,2006,Drama
0,4.898437,112,5.9,60,2007,Drama
13000000,17.632446,107,5.4,304,2013,Comedy
0,1.780065,112,6.7,11,2000,Drama
15000000,26.373864,96,5.9,498,2009,Drama
13000000,1.647335,91,4.8,4,1996,Comedy
13000000,12.321302,125,6.5,138,2006,Action
13000000,43.444135,102,7.7,2968,2012,Drama
3000000,1.279106,87,4.5,10,1993,Action
13000000,3.680896,110,6.4,60,2006,Drama
0,2.996284,120,5.6,17,2000,Drama
14350531,30.952377,88,6.3,733,2011,Action
10000000,4.267466,127,5.8,45,2011,Drama
0,6.116436,110,5.8,29,2016,Action
0,1.714972,90,5.3,34,2002,Action
13000000,19.664699,98,6.4,503,2009,Comedy
12000000,6.537986,100,7.1,109,1981,Drama
12500000,13.349012,120,6.7,137,2002,Drama
0,6.796079,108,6.9,96,2002,Drama
12500000,35.268557,120,7.5,749,1993,Action
12500000,13.939054,100,7.5,323,1992,Drama
13000000,11.892615,109,6.0,173,2010,Drama
0,5.69872,118,6.0,94,1982,Drama
0,4.021389,101,8.4,11,1937,Drama
12000000,15.817096,106,7.1,509,2007,Comedy
12500000,34.821223,94,7.7,1451,2008,Drama
12800000,22.022228,140,7.6,377,2000,Drama
0,0.139384,132,6.2,25,1997,Drama
12500000,2.950618,99,7.3,31,1996,Drama
15000000,7.497306,90,5.8,84,2009,Comedy
20000000,26.396191,105,6.3,1150,2010,Action
12500000,6.546037,108,6.0,94,2010,Comedy
0,9.572705,140,7.4,133,2004,Action
12500000,0.903529,118,6.3,30,2010,Drama
8000000,47.584643,122,7.5,2005,1973,Drama
11000000,60.767168,95,6.4,2296,1999,Comedy
12516654,11.103202,78,7.6,142,2012,Comedy
25000000,15.26213,94,5.6,304,1986,Action
12000000,6.035152,122,6.9,281,2012,Comedy
12000000,10.297189,102,6.2,137,2002,Comedy
12000000,22.434102,113,7.3,675,1982,Action
15000000,41.249004,86,6.4,1648,1994,Comedy
12000000,19.195399,113,7.0,375,1985,Drama
12000000,21.958055,110,6.3,417,2012,Action
12000000,45.477802,104,6.7,1060,2006,Drama
12000000,12.60629,81,6.5,168,1996,Comedy
12000000,40.631671,154,7.3,1514,1997,Comedy
12000000,26.219598,107,6.2,497,2008,Comedy
15000000,64.504747,84,6.6,1935,2012,Drama
12000000,3.389249,132,6.2,51,1983,Drama
5000000,14.779537,116,6.6,249,1981,Comedy
12000000,6.703319,93,4.7,158,2002,Action
12000000,49.070321,88,6.5,1564,2012,Comedy
12000000,21.933822,172,7.3,323,1970,Drama
12000000,11.135734,98,5.5,281,2008,Drama
12000000,4.623609,97,4.7,30,2004,Comedy
12000000,11.510281,93,6.3,218,2001,Comedy
0,15.085981,85,7.2,212,1992,Comedy
12000000,18.422327,123,7.3,383,2002,Drama
12000000,74.358971,125,7.6,3759,2014,Drama
12000000,18.422008,121,6.9,439,1998,Drama
0,15.896312,102,6.3,210,2014,Comedy
12000000,29.019504,98,7.4,579,2013,Drama
0,6.2464,118,6.4,72,2005,Comedy
0,5.315213,125,6.6,101,1978,Drama
12000000,16.931846,104,5.8,364,2006,Comedy
12000000,64.610671,109,6.1,1937,2015,Drama
0,4.480167,86,4.3,15,2004,Comedy
12000000,29.223881,115,7.4,636,2013,Drama
0,7.710797,92,6.7,94,1995,Comedy
12000000,1.081822,86,5.4,33,2001,Comedy
12000000,16.183746,94,5.6,364,2011,Comedy
12000000,47.992817,88,6.6,1151,2006,Action
0,1.20245,93,5.3,8,1997,Comedy
12000000,0.700792,100,5.3,11,1998,Comedy
0,10.409253,100,6.1,99,2010,Comedy
0,14.345428,113,6.1,163,2008,Drama
12000000,6.803763,122,6.4,110,1981,Drama
0,19.944479,101,6.4,377,2003,Drama
14000000,26.967494,149,7.9,613,1981,Action
12000000,3.444542,93,4.6,47,2002,Comedy
0,74.817641,123,7.8,2067,2013,Comedy
0,21.064082,119,7.1,439,2004,Action
12000000,16.40512,100,6.1,294,2012,Drama
12000000,13.427427,109,6.9,86,2008,Drama
0,5.359381,81,4.9,23,2000,Action
8000000,8.708229,95,5.7,168,1992,Action
12000000,4.330428,86,5.9,43,2006,Comedy
0,7.594593,113,6.0,111,1998,Comedy
12000000,4.770195,116,5.8,78,2006,Comedy
12000000,1.623338,90,3.0,23,2003,Comedy
12000000,2.993939,108,5.7,16,1996,Comedy
12000000,8.290636,110,6.6,154,2008,Drama
0,3.603842,109,6.0,22,2001,Comedy
11000000,27.65527,119,6.7,537,2006,Drama
12000000,9.164386,100,6.9,141,1999,Comedy
12000000,9.779444,97,6.5,225,2008,Comedy
12400000,32.523573,142,7.3,720,2013,Comedy
0,2.24888,104,6.4,53,2002,Comedy
12000000,27.322212,99,6.5,882,2013,Drama
12000000,12.664787,129,6.9,206,2004,Drama
12000000,3.004432,90,6.1,38,2007,Drama
12000000,4.795244,100,6.9,41,2005,Drama
12000000,5.841285,111,6.5,84,2009,Drama
12000000,5.327714,114,6.8,107,2000,Drama
1200000,3.582733,86,6.2,50,2002,Comedy
0,2.678715,107,6.1,9,1997,Comedy
8000000,9.728143,90,6.1,88,2007,Drama
0,2.303865,103,5.3,22,2012,Drama
12000000,11.237374,120,6.8,67,2007,Drama
0,1.906807,140,6.5,28,2005,Drama
12000000,2.695896,110,5.2,28,1999,Comedy
0,1.416796,95,4.8,13,2009,Comedy
12000000,4.793348,132,7.6,55,2009,Drama
19000000,0.738652,89,3.0,3,2011,Action
20000000,5.727602,113,5.8,62,2011,Drama
1200000,0.489271,111,4.3,5,2015,Drama
12000000,11.150261,99,6.0,229,2014,Drama
0,0.186234,89,4.3,2,2015,Drama
11500000,20.747994,103,6.4,407,1989,Drama
0,2.930853,134,7.5,20,1993,Drama
11500000,4.75919,101,5.5,29,2009,Drama
0,0.753362,130,6.3,5,2015,Drama
11000000,45.072136,106,6.9,1596,1984,Comedy
11000000,126.393695,121,8.1,6624,1977,Action
11500000,56.805781,102,5.7,1406,2016,Comedy
11000000,12.854853,197,7.4,247,1965,Drama
0,14.637357,112,7.1,242,2014,Drama
0,21.801188,116,6.2,821,2008,Comedy
25000000,31.019381,116,7.2,1486,2010,Drama
11000000,11.227087,95,6.4,298,2006,Action
11000000,19.231507,120,7.3,384,1992,Comedy
11000000,31.162838,106,7.3,1368,2014,Drama
12000000,3.94487,96,3.9,74,2014,Action
11000000,7.559192,107,6.6,217,1989,Comedy
0,7.377587,101,5.6,142,2007,Comedy
13000000,38.018085,81,6.7,1062,2002,Drama
11000000,33.283554,101,7.5,1018,2002,Drama
11000000,15.864928,122,7.3,337,1995,Drama
10500000,23.449703,97,6.6,827,1999,Drama
11000000,14.282314,92,6.5,204,1981,Comedy
11000000,3.495758,86,4.1,54,2001,Action
12000000,7.558959,91,5.9,65,1992,Drama
11,3.375208,145,6.4,29,1978,Action
11000000,39.337949,111,7.2,1213,2015,Drama
11000000,29.543331,184,7.7,505,1975,Drama
24000000,4.12064,89,5.8,53,2001,Comedy
24000000,2.259537,84,5.7,34,2000,Comedy
11000000,7.722021,98,6.3,139,2012,Comedy
11000000,7.063053,95,4.9,74,2001,Comedy
11000000,16.003958,100,7.0,334,2001,Drama
11000000,21.204929,120,7.3,440,2015,Drama
0,6.799314,118,6.6,131,2004,Drama
11000000,33.758281,81,7.3,838,1992,Comedy
14000000,9.371811,86,5.4,60,2002,Comedy
11000000,33.282794,118,7.5,919,1993,Drama
10000000,3.208172,125,8.2,12,2003,Drama
11000000,4.131918,125,6.8,80,2004,Drama
0,4.093288,91,5.1,75,2002,Comedy
11000000,1.187671,113,6.6,9,1995,Comedy
11000000,36.319205,105,7.2,834,2013,Drama
0,4.146752,95,5.8,75,2001,Drama
11000000,9.705589,98,5.1,153,1991,Drama
11000000,1.396985,124,5.9,16,1970,Drama
0,4.056774,105,6.0,33,2005,Comedy
11000000,5.062687,104,6.2,42,2006,Drama
0,3.122152,111,5.6,35,2010,Drama
0,0.700127,116,7.3,6,1969,Action
11000000,31.763201,97,5.9,881,2012,Comedy
0,8.950864,123,5.7,25,2006,Drama
7400000,3.246903,193,6.1,42,2006,Drama
14000000,4.519523,97,6.3,46,1999,Comedy
10000000,12.792446,97,5.8,160,2007,Comedy
0,1.985552,97,6.8,6,2004,Drama
10500000,0.037073,99,8.5,2,1994,Comedy
0,0.12082,135,5.2,29,2010,Comedy
11000000,3.646848,110,5.0,16,2007,Action
12000000,5.759545,145,6.4,35,2012,Drama
11000000,25.302978,105,7.0,766,2014,Comedy
10000000,43.734886,126,7.9,2811,1997,Drama
11000000,10.016909,106,5.3,149,2016,Drama
10000000,10.892398,106,6.5,249,1981,Action
28000000,14.754281,98,5.8,568,2000,Comedy
10000000,53.727146,105,6.1,1306,2016,Action
10000000,8.9876,95,5.7,418,1999,Comedy
10000000,14.447723,101,5.6,261,2005,Drama
6000000,5.882208,110,6.0,77,2006,Comedy
13800000,17.3393,119,6.7,291,1986,Drama
10000000,19.524972,178,7.2,234,1962,Action
10000000,8.932837,101,6.4,198,1992,Comedy
12000000,26.598884,92,6.5,755,1996,Comedy
10000000,25.929893,90,6.7,454,1989,Comedy
10000000,8.305998,153,7.0,103,1968,Drama
10000000,21.258991,124,6.9,459,2011,Comedy
10000000,5.699058,83,6.6,67,2001,Comedy
12305523,36.582038,107,5.9,748,1985,Action
10000000,34.224204,90,6.4,742,1985,Action
20000000,7.499639,85,6.0,100,2002,Comedy
10000000,45.946524,97,6.2,983,2015,Drama
10000000,4.928777,108,6.4,69,1985,Action
9000000,20.452449,89,6.4,379,2008,Comedy
10000000,14.543435,130,6.8,823,1999,Comedy
10000000,6.015354,98,5.5,62,2002,Comedy
10000000,12.902975,101,6.2,161,1983,Drama
15000000,6.216203,114,6.3,252,1989,Action
10000000,3.290639,100,6.0,31,1994,Action
8500000,4.844451,84,5.0,70,2002,Drama
12000000,9.559737,103,5.3,153,2006,Comedy
10000000,11.350382,100,6.1,122,1998,Comedy
10000000,13.455373,91,6.9,291,1983,Drama
14000000,2.698185,116,5.8,36,2012,Drama
10000000,5.025446,105,6.4,81,2006,Comedy
0,2.580808,123,5.2,13,1994,Action
0,4.192064,107,5.3,49,1985,Action
0,2.596338,112,6.1,27,2005,Comedy
9000000,18.289303,93,7.5,676,1998,Comedy
10000000,17.592299,122,6.3,272,2015,Comedy
0,6.27141,101,6.4,34,2008,Comedy
0,11.158906,100,5.5,203,2005,Comedy
10000000,3.079862,129,6.3,47,1990,Drama
0,8.288813,81,6.1,159,2002,Action
11000000,32.579697,96,6.6,864,1990,Action
25000000,4.068107,110,6.0,57,1999,Action
10000000,17.663353,130,7.0,1068,2013,Drama
10000000,4.207456,84,5.6,72,2007,Action
10000000,3.352702,90,5.4,58,2009,Comedy
6400000,21.006078,99,6.6,406,2011,Drama
10000000,5.647538,96,6.2,136,2005,Action
10000000,1.000178,104,8.1,12,1997,Comedy
0,1.83428,108,6.1,15,2005,Drama
10000000,11.592129,87,5.5,75,2001,Comedy
10000000,18.366362,89,7.4,1050,1999,Comedy
10000000,6.736274,98,6.4,86,1999,Comedy
10000000,28.570174,105,6.8,1196,2014,Drama
30000000,5.671691,100,6.2,179,1998,Comedy
0,5.842299,89,5.3,101,2004,Comedy
10000000,14.038512,90,5.1,179,2010,Action
0,9.177896,97,6.8,131,2002,Drama
6000000,35.350303,90,4.4,797,2013,Comedy
10000000,12.067921,95,5.3,145,2008,Comedy
10000000,30.863082,101,6.3,700,2012,Comedy
0,10.254807,87,5.9,135,2011,Comedy
20000000,73.567232,119,8.2,3016,1998,Drama
10000000,1.374409,74,5.5,2,2004,Drama
18000000,6.18869,131,7.3,99,1998,Drama
10000000,15.280261,112,7.7,306,1999,Drama
0,0.753481,96,5.5,34,2002,Action
9500000,14.105392,88,6.4,334,2013,Comedy
10000000,14.905357,100,6.2,238,2007,Comedy
10000000,0.518056,79,3.8,6,1981,Comedy
9000000,12.172131,121,6.5,115,2014,Drama
0,3.084874,85,4.1,10,2001,Comedy
10000000,17.078656,126,6.9,336,2006,Drama
10000000,16.318608,107,6.6,183,2015,Comedy
10000000,10.409155,83,6.1,217,2011,Comedy
0,5.355763,120,6.9,73,2009,Drama
0,4.725357,112,5.4,41,2012,Drama
11500000,4.850402,100,5.7,36,1993,Action
10000000,8.902102,89,6.6,105,1999,Action
6500000,28.223163,112,7.2,1149,2004,Drama
10000000,3.007816,140,6.4,25,2000,Drama
0,1.610132,92,6.8,15,1987,Action
0,8.326131,120,7.3,90,2006,Drama
10000000,3.919057,97,4.4,51,2011,Comedy
0,2.23411,135,6.3,24,2000,Comedy
10000000,19.263477,97,5.8,383,2015,Comedy
10000000,4.123533,98,7.0,54,2011,Drama
0,6.948401,98,6.4,168,2002,Drama
10000000,3.988432,101,5.4,24,2000,Action
0,5.099923,132,6.8,49,2002,Action
20000000,19.494703,105,6.4,365,2012,Drama
0,3.759988,154,5.5,46,2006,Action
10000000,4.176066,87,6.2,51,2000,Comedy
10000000,16.436178,102,6.5,425,2011,Drama
10000000,14.979375,96,6.1,210,2009,Comedy
0,8.045488,104,6.8,37,2003,Drama
0,8.312153,93,4.9,46,2007,Comedy
10000000,10.733761,111,6.0,190,2007,Drama
0,0.111313,119,6.3,7,1998,Drama
10000000,4.570043,89,4.8,50,2002,Comedy
5000000,6.265659,106,5.6,86,2008,Action
0,17.54768,113,6.6,491,2001,Action
10000000,3.412162,93,5.5,62,2004,Drama
0,0.627964,105,6.4,5,1997,Comedy
0,5.75555,103,6.5,98,2014,Drama
0,1.031142,100,5.3,3,1997,Drama
7700000,7.554799,123,5.9,131,2011,Drama
10000000,2.85283,111,6.3,29,2004,Comedy
0,1.769593,86,6.4,12,2001,Action
10000000,9.805551,99,6.5,177,2009,Comedy
0,12.898984,96,6.4,169,2006,Comedy
10000000,2.803642,82,6.0,50,2005,Drama
0,6.085879,110,6.4,139,2010,Drama
0,11.946898,83,4.1,178,1994,Comedy
0,0.397341,0,6.0,5,2010,Drama
10000000,0.072085,125,5.8,14,2013,Drama
10000000,2.849895,104,6.2,31,2014,Comedy
10000000,0.666218,86,3.0,9,1998,Comedy
0,1.388136,90,4.8,19,2009,Comedy
3200000,2.631688,90,5.4,59,2009,Comedy
0,10.955567,90,4.7,44,2009,Comedy
0,0.122874,94,5.8,4,2008,Drama
10000000,5.145655,111,5.1,83,2015,Drama
10000000,1.728816,85,7.0,5,2009,Comedy
10000000,3.064563,93,3.9,29,2007,Comedy
0,7.245108,94,5.4,130,2010,Drama
0,9.085482,91,6.4,34,2004,Comedy
0,6.814247,99,5.6,80,2007,Drama
10000000,2.873796,91,4.3,16,2011,Drama
0,4.481897,117,6.1,35,2008,Action
10000000,2.574014,106,6.4,22,2008,Drama
10,1.617943,85,6.9,26,2013,Comedy
0,1.259968,99,4.3,9,2010,Comedy
10000000,5.099472,90,4.0,53,2009,Action
0,2.131524,116,6.4,6,2007,Drama
0,0.304566,85,5.0,6,2010,Comedy
10000000,11.847324,130,7.1,193,2008,Action
10000000,3.753703,89,6.7,27,2010,Action
9500000,19.978021,107,6.4,737,2009,Comedy
9600000,3.588529,144,6.0,24,2005,Drama
11000000,9.337388,98,6.4,135,2000,Comedy
10000000,11.431434,94,4.3,158,2014,Action
9500000,28.675891,117,6.5,531,1967,Action
10,9.70276,102,6.1,86,2014,Action
8900000,17.151293,127,7.5,400,2012,Drama
9400000,14.562991,163,7.0,140,1963,Action
12899867,19.747809,121,7.3,406,2006,Comedy
10000000,3.193777,89,6.2,51,2009,Action
0,5.107235,104,6.9,49,1995,Drama
10000000,10.073144,94,5.1,74,2015,Action
0,4.807549,131,6.0,40,2010,Action
7400000,36.173598,136,7.0,885,2011,Drama
0,5.499412,92,7.1,83,2011,Comedy
0,5.900535,176,7.3,66,2012,Drama
11000000,94.184658,117,7.9,4470,1979,Action
10000000,17.611971,106,6.3,254,2010,Drama
9000000,7.623979,181,7.4,134,1971,Drama
5500000,31.036,130,6.5,562,1965,Action
10000000,10.424596,93,5.7,129,2011,Comedy
7000000,7.720692,110,7.0,118,2010,Comedy
9000000,6.717994,118,6.9,66,1996,Action
9000000,3.951041,120,6.8,38,1999,Comedy
9000000,3.269459,91,4.9,70,2000,Comedy
9000000,18.514292,88,6.6,693,2004,Comedy
9000000,7.029126,126,6.7,60,2000,Drama
26000000,11.233081,118,6.5,201,2000,Drama
40600000,34.022209,116,7.1,738,1983,Comedy
0,6.904734,85,5.8,21,2004,Comedy
9000000,4.641006,137,7.4,71,1989,Action
0,5.663889,114,6.8,110,2007,Drama
0,1.118511,80,6.3,16,2003,Comedy
8500000,8.775844,119,6.4,100,2000,Action
9000000,2.062087,97,6.5,95,2002,Comedy
9000000,8.738737,79,6.0,41,1994,Comedy
0,4.976268,114,6.8,78,2006,Drama
9000000,3.810697,91,5.7,49,1984,Action
9000000,2.365328,97,6.0,17,2007,Drama
9000000,5.2545,103,5.5,29,2005,Comedy
0,5.293363,92,6.1,56,2008,Comedy
0,10.932711,119,6.9,116,1998,Drama
0,0.843067,185,5.1,6,2001,Drama
6000000,5.119593,98,5.8,214,2014,Comedy
9000000,2.872281,128,7.0,33,2002,Comedy
9000000,0.717811,130,4.8,14,2010,Drama
5000000,1.458884,86,6.1,7,2006,Drama
6500000,7.028946,130,6.8,68,2008,Drama
9000000,2.009597,97,4.5,12,2005,Comedy
0,7.247023,102,7.0,54,2009,Drama
0,2.351706,105,5.6,10,2009,Drama
9000000,4.799022,103,5.8,75,2009,Drama
5000000,16.072466,97,6.3,503,1986,Comedy
7347125,3.949796,122,7.3,40,2010,Drama
0,14.038703,127,7.9,285,2011,Drama
0,1.881466,69,8.0,27,2005,Action
9000000,6.677926,96,5.6,61,2014,Action
8500000,24.750909,97,6.8,538,1987,Comedy
7000000,17.697042,112,6.8,274,2009,Drama
9250000,7.000949,125,6.8,28,1979,Drama
8500000,11.436405,96,5.6,85,2013,Comedy
0,13.476596,99,6.7,270,1999,Comedy
12000000,3.604863,122,6.8,50,2006,Drama
8500000,40.28709,100,6.8,1322,2015,Comedy
22000000,3.809131,104,3.4,38,2001,Drama
0,11.708343,101,5.6,175,2013,Drama
8000000,2.60632,135,6.6,28,2003,Action
8500000,9.230073,119,6.8,107,2009,Drama
12000000,14.719886,145,7.7,232,2010,Drama
9000000,28.540614,106,6.6,671,2013,Action
8000000,0.034259,126,7.0,17,1999,Drama
0,1.840511,128,6.6,29,2007,Drama
6500000,6.787967,124,7.1,154,2006,Drama
8250000,7.973109,171,7.0,63,1951,Drama
0,5.897479,98,6.7,100,2008,Comedy
10000000,1.465762,122,4.3,7,2006,Action
0,10.639916,97,7.0,164,1979,Comedy
8500000,89.095538,117,7.6,3395,2014,Drama
8500000,2.62082,104,5.1,107,2004,Comedy
8200000,37.960289,174,7.4,941,1965,Drama
8000000,21.735068,111,6.1,321,1984,Comedy
8000000,14.793177,102,7.5,1686,2006,Comedy
8000000,51.109279,89,7.8,1522,1986,Drama
0,3.804597,95,4.8,75,2004,Drama
8000000,26.356697,111,7.2,561,1979,Drama
8000000,3.501158,109,7.0,31,2002,Comedy
0,2.088251,108,5.7,15,1996,Comedy
8000000,33.372828,100,7.0,1261,2011,Comedy
8000000,37.821106,94,6.1,1004,2014,Comedy
0,4.293706,89,5.6,23,1981,Comedy
8000000,10.19377,111,7.2,189,1993,Comedy
6500000,25.289665,142,6.5,456,1969,Action
8000000,4.482714,91,5.8,62,1999,Comedy
8000000,4.932893,112,6.7,81,2006,Drama
8000000,7.894489,82,6.4,177,1998,Comedy
8000000,13.987772,97,5.2,99,2009,Comedy
7000000,45.310443,102,7.3,2066,2000,Drama
8000000,9.799177,93,6.1,181,2002,Comedy
8000000,5.069095,116,6.5,42,2006,Action
8000000,13.517017,118,5.9,261,2009,Action
0,1.353971,114,5.7,9,2009,Drama
0,14.969093,93,6.6,348,2013,Comedy
8000000,45.395839,92,6.7,2210,2010,Comedy
0,0.269661,110,3.9,5,1994,Comedy
8000000,5.93923,92,6.6,148,2000,Drama
8000000,11.837067,104,5.7,134,2011,Comedy
8000000,2.149469,97,4.6,30,1996,Comedy
0,1.569449,89,4.9,11,1999,Comedy
8000000,3.535789,92,5.5,46,2000,Comedy
0,5.897391,140,6.9,95,1992,Drama
8000000,21.024346,90,7.0,459,2015,Comedy
8000000,7.235794,129,7.0,97,2010,Comedy
8000000,8.204829,111,6.9,196,2002,Comedy
8000000,8.403859,79,5.7,95,1991,Action
0,4.221313,104,6.3,39,1998,Comedy
8000000,13.143045,101,6.9,672,2010,Comedy
7200000,6.138802,113,6.6,94,2010,Comedy
0,1.939054,92,6.9,13,2007,Drama
8000000,8.717235,106,6.7,21,1997,Drama
0,0.289433,98,4.3,4,1983,Drama
8000000,35.735689,104,7.3,1254,2013,Comedy
8000000,7.433574,112,5.9,63,2005,Drama
8000000,4.090382,99,5.8,18,2007,Action
0,0.812776,180,4.9,8,2012,Drama
0,6.335881,109,5.9,41,2003,Comedy
0,1.278092,111,7.0,3,1998,Drama
8000000,5.244518,91,6.6,135,2006,Comedy
0,1.265683,99,5.2,16,2005,Comedy
8000000,10.791954,98,6.4,215,2010,Action
0,4.409263,142,6.9,37,2009,Drama
8000000,3.942464,107,6.3,24,2006,Action
0,2.597665,105,5.6,33,2005,Comedy
8000000,6.500835,112,5.1,41,2014,Drama
22000000,12.893219,97,5.8,103,2007,Action
8000000,0.983484,124,6.1,17,2005,Drama
0,2.214925,96,4.6,21,2014,Action
0,1.86453,114,4.3,8,2013,Comedy
0,9.100352,93,7.0,177,2005,Comedy
8000000,7.828459,104,7.0,129,2016,Drama
0,5.0005,90,5.4,33,2013,Action
0,6.41678,100,5.9,31,1989,Action
8000000,2.101718,106,4.1,16,2016,Action
7500000,19.585801,99,7.0,350,1989,Comedy
0,4.105363,114,6.6,19,1997,Comedy
7500000,17.318839,91,6.5,240,1995,Action
7700000,3.363973,110,6.6,43,2014,Drama
6500000,29.01153,92,7.1,664,2005,Comedy
7500000,16.990308,100,6.8,409,2009,Drama
10284523,4.820166,104,5.7,75,2005,Comedy
7500000,2.226412,109,5.8,26,1984,Comedy
6500000,8.526635,105,6.8,142,2002,Action
7500000,1.369528,102,4.5,7,2002,Comedy
0,1.82184,97,4.0,26,2008,Action
7500000,0.571663,110,6.1,7,2004,Drama
8000000,14.652342,92,5.7,192,2009,Comedy
0,1.71729,112,5.2,13,2003,Drama
0,0.024186,103,7.0,3,2001,Drama
7500000,8.859657,92,6.2,116,2003,Drama
7500000,0.086731,101,5.8,2,2012,Comedy
8000000,7.802245,113,6.2,132,2011,Drama
12500000,1.589693,95,6.4,4,2012,Action
0,0.553752,156,6.0,13,2007,Comedy
7300000,24.281951,95,7.7,450,2007,Drama
